embedding,reduction,algo,k,params,silhouette,davies_bouldin,calinski_harabasz,n_clusters,noise,noise_rate,silhouette_core,davies_bouldin_core,calinski_harabasz_core,n_labeled,score_for_rank
all-MiniLM-L6-v2,umap,GMM,16.0,{'n_components': 16},0.2869432866573334,1.233954271390927,5163.23388671875,16.0,0.0,0.0,,,,,0.2869432866573334
all-MiniLM-L6-v2,umap,KMeans,18.0,{'n_clusters': 18},0.30434826016426086,1.0793445594865163,5407.310546875,18.0,0.0,0.0,,,,,0.30434826016426086
all-MiniLM-L6-v2,umap,Agglomerative,18.0,{'n_clusters': 18},0.30254635214805603,1.0019336451716552,5591.0146484375,18.0,0.0,0.0,,,,,0.30254635214805603
all-MiniLM-L6-v2,umap,Spectral,18.0,"{'n_clusters': 18, 'affinity': 'nearest_neighbors'}",-0.1609567105770111,1.8056894988423418,400.0528869628906,18.0,0.0,0.0,,,,,-0.1609567105770111
all-MiniLM-L6-v2,umap,GMM,18.0,{'n_components': 18},0.23016923666000366,1.3149493811838475,4938.66650390625,18.0,0.0,0.0,,,,,0.23016923666000366
all-MiniLM-L6-v2,umap,KMeans,20.0,{'n_clusters': 20},0.28897610306739807,1.0022471629868723,5385.1357421875,20.0,0.0,0.0,,,,,0.28897610306739807
all-MiniLM-L6-v2,umap,Agglomerative,20.0,{'n_clusters': 20},0.2623375952243805,1.0092527477879436,5572.8349609375,20.0,0.0,0.0,,,,,0.2623375952243805
all-MiniLM-L6-v2,umap,Spectral,20.0,"{'n_clusters': 20, 'affinity': 'nearest_neighbors'}",-0.25394970178604126,1.9422009109440217,357.8502502441406,20.0,0.0,0.0,,,,,-0.25394970178604126
all-MiniLM-L6-v2,umap,GMM,20.0,{'n_components': 20},0.20736904442310333,1.2001872287046678,4870.26318359375,20.0,0.0,0.0,,,,,0.20736904442310333
all-MiniLM-L6-v2,umap,DBSCAN,,"{'eps': 0.3, 'min_samples': 5}",-0.241387739777565,1.0178453370353981,482.896484375,255.0,1019.0,0.05095,-0.21419890224933624,0.8635995838732407,527.2908325195312,18981.0,-0.21419890224933624
all-MiniLM-L6-v2,umap,DBSCAN,,"{'eps': 0.3, 'min_samples': 10}",-0.11199343204498291,0.9862028926291688,636.01806640625,181.0,2510.0,0.1255,-0.019982488825917244,0.7601211027246388,1206.251708984375,17490.0,-0.019982488825917244
all-MiniLM-L6-v2,umap,DBSCAN,,"{'eps': 0.3, 'min_samples': 20}",-0.01729871891438961,1.2600189077152477,444.35052490234375,121.0,5373.0,0.26865,0.25592532753944397,0.6034906594081454,3317.7158203125,14627.0,0.25592532753944397
all-MiniLM-L6-v2,umap,DBSCAN,,"{'eps': 0.5, 'min_samples': 5}",-0.40295422077178955,0.897100968738744,287.42779541015625,102.0,39.0,0.00195,-0.40258678793907166,0.5958250784857495,290.2250671386719,19961.0,-0.40258678793907166
all-MiniLM-L6-v2,umap,DBSCAN,,"{'eps': 0.5, 'min_samples': 10}",-0.31719091534614563,1.0333367464095822,378.1795654296875,73.0,329.0,0.01645,-0.311435341835022,0.5497766445596272,406.6783752441406,19671.0,-0.311435341835022
all-MiniLM-L6-v2,umap,DBSCAN,,"{'eps': 0.5, 'min_samples': 20}",-0.3186951279640198,1.193173722355452,443.4892272949219,46.0,1037.0,0.05185,-0.3011540174484253,0.5895200992823488,555.0640869140625,18963.0,-0.3011540174484253
all-MiniLM-L6-v2,umap,DBSCAN,,"{'eps': 0.8, 'min_samples': 5}",-0.32454749941825867,0.4725170352544663,308.714111328125,66.0,0.0,0.0,-0.32454749941825867,0.4725170352544663,308.714111328125,20000.0,-0.32454749941825867
all-MiniLM-L6-v2,umap,DBSCAN,,"{'eps': 0.8, 'min_samples': 10}",-0.2601475417613983,1.109106289356194,377.9259948730469,49.0,124.0,0.0062,-0.25840824842453003,0.45607506677488685,397.2854309082031,19876.0,-0.25840824842453003
all-MiniLM-L6-v2,umap,DBSCAN,,"{'eps': 0.8, 'min_samples': 20}",-0.023836446925997734,1.1766856114315052,560.4884033203125,25.0,515.0,0.02575,-0.011724933050572872,0.40776118467321226,656.0886840820312,19485.0,-0.011724933050572872
all-MiniLM-L6-v2,umap,DBSCAN,,"{'eps': 1.0, 'min_samples': 5}",-0.2015661895275116,0.403288896385157,360.85272216796875,55.0,0.0,0.0,-0.2015661895275116,0.403288896385157,360.85272216796875,20000.0,-0.2015661895275116
all-MiniLM-L6-v2,umap,DBSCAN,,"{'eps': 1.0, 'min_samples': 10}",0.0366983525454998,1.062702084145182,441.7394104003906,41.0,101.0,0.00505,0.0391601100564003,0.36933900039538237,465.10736083984375,19899.0,0.0391601100564003
all-MiniLM-L6-v2,umap,DBSCAN,,"{'eps': 1.0, 'min_samples': 20}",0.07197385281324387,1.2927424393020215,585.6908569335938,24.0,355.0,0.01775,0.08097592741250992,0.4023715041972129,676.3989868164062,19645.0,0.08097592741250992
all-MiniLM-L6-v2,umap,HDBSCAN,,{'min_cluster_size': 5},0.03591219335794449,0.9105709243487351,132.61102294921875,673.0,7803.0,0.39015,0.6188288331031799,0.45443038200018004,14073.099609375,12197.0,0.6188288331031799
all-MiniLM-L6-v2,umap,HDBSCAN,,{'min_cluster_size': 10},-0.007234849501401186,0.8847897912033496,225.77737426757812,307.0,8833.0,0.44165,0.6445359587669373,0.4584951451737365,9733.32421875,11167.0,0.6445359587669373
all-MiniLM-L6-v2,umap,HDBSCAN,,{'min_cluster_size': 20},-0.07665818929672241,1.026014212763447,264.8586730957031,151.0,10128.0,0.5064,0.6665520071983337,0.4536925493020039,13327.109375,9872.0,0.6665520071983337
all-MiniLM-L6-v2,umap,HDBSCAN,,{'min_cluster_size': 30},-0.11696279048919678,1.01540893094031,320.841552734375,100.0,10657.0,0.53285,0.6360511183738708,0.4473964672566551,13295.720703125,9343.0,0.6360511183738708
all-MiniLM-L6-v2,umap,HDBSCAN,,{'min_cluster_size': 50},-0.10744626820087433,1.1316984995190238,501.6512145996094,48.0,10433.0,0.52165,0.5527155995368958,0.48722979072027955,10213.8408203125,9567.0,0.5527155995368958
all-mpnet-base-v2,none,KMeans,4.0,{'n_clusters': 4},0.04497261717915535,3.6721441773367802,687.5665893554688,4.0,0.0,0.0,,,,,0.04497261717915535
all-mpnet-base-v2,none,Agglomerative,4.0,{'n_clusters': 4},0.036470551043748856,3.445367680562112,554.9286499023438,4.0,0.0,0.0,,,,,0.036470551043748856
all-mpnet-base-v2,none,Spectral,4.0,"{'n_clusters': 4, 'affinity': 'nearest_neighbors'}",0.19310708343982697,1.583409389418166,39.05071258544922,4.0,0.0,0.0,,,,,0.19310708343982697
all-mpnet-base-v2,none,GMM,4.0,{'n_components': 4},0.04464206472039223,3.6825387168093107,683.50537109375,4.0,0.0,0.0,,,,,0.04464206472039223
all-mpnet-base-v2,none,KMeans,6.0,{'n_clusters': 6},0.03881009668111801,3.7558298379513437,567.9129638671875,6.0,0.0,0.0,,,,,0.03881009668111801
all-mpnet-base-v2,none,Agglomerative,6.0,{'n_clusters': 6},0.024126039817929268,3.86354396039212,448.85406494140625,6.0,0.0,0.0,,,,,0.024126039817929268
all-mpnet-base-v2,none,Spectral,6.0,"{'n_clusters': 6, 'affinity': 'nearest_neighbors'}",0.055232640355825424,0.8574749943503677,33.36550521850586,6.0,0.0,0.0,,,,,0.055232640355825424
all-mpnet-base-v2,none,GMM,6.0,{'n_components': 6},0.03844577446579933,3.7870551609922374,564.5502319335938,6.0,0.0,0.0,,,,,0.03844577446579933
all-mpnet-base-v2,none,KMeans,8.0,{'n_clusters': 8},0.03293494135141373,3.606269332407861,480.58953857421875,8.0,0.0,0.0,,,,,0.03293494135141373
all-mpnet-base-v2,none,Agglomerative,8.0,{'n_clusters': 8},0.024776902049779892,3.555370715922696,392.00347900390625,8.0,0.0,0.0,,,,,0.024776902049779892
all-mpnet-base-v2,none,Spectral,8.0,"{'n_clusters': 8, 'affinity': 'nearest_neighbors'}",0.003935311920940876,1.5258749928748618,41.269046783447266,8.0,0.0,0.0,,,,,0.003935311920940876
all-mpnet-base-v2,none,GMM,8.0,{'n_components': 8},0.03269967809319496,3.6176332510907896,478.0698547363281,8.0,0.0,0.0,,,,,0.03269967809319496
all-mpnet-base-v2,none,KMeans,10.0,{'n_clusters': 10},0.03075793758034706,3.8927286074049876,421.1606750488281,10.0,0.0,0.0,,,,,0.03075793758034706
all-mpnet-base-v2,none,Agglomerative,10.0,{'n_clusters': 10},0.027195842936635017,3.657673579232552,349.017333984375,10.0,0.0,0.0,,,,,0.027195842936635017
all-mpnet-base-v2,none,Spectral,10.0,"{'n_clusters': 10, 'affinity': 'nearest_neighbors'}",-0.0016040228074416518,1.4913633732256535,47.34669494628906,10.0,0.0,0.0,,,,,-0.0016040228074416518
all-mpnet-base-v2,none,GMM,10.0,{'n_components': 10},0.030995018780231476,3.907432404602345,420.2337951660156,10.0,0.0,0.0,,,,,0.030995018780231476
all-mpnet-base-v2,none,KMeans,12.0,{'n_clusters': 12},0.03729662299156189,3.7405552407178018,387.1487731933594,12.0,0.0,0.0,,,,,0.03729662299156189
all-mpnet-base-v2,none,Agglomerative,12.0,{'n_clusters': 12},0.027225017547607422,3.8785360371171222,315.0312194824219,12.0,0.0,0.0,,,,,0.027225017547607422
all-mpnet-base-v2,none,Spectral,12.0,"{'n_clusters': 12, 'affinity': 'nearest_neighbors'}",-0.004351894371211529,1.5641559802831202,65.26850128173828,12.0,0.0,0.0,,,,,-0.004351894371211529
all-mpnet-base-v2,none,GMM,12.0,{'n_components': 12},0.037281110882759094,3.747028181504088,386.5100402832031,12.0,0.0,0.0,,,,,0.037281110882759094
all-mpnet-base-v2,none,KMeans,14.0,{'n_clusters': 14},0.038628824055194855,3.6146869119031453,353.4881591796875,14.0,0.0,0.0,,,,,0.038628824055194855
all-mpnet-base-v2,none,Agglomerative,14.0,{'n_clusters': 14},0.02463209256529808,3.998543434808276,287.5708312988281,14.0,0.0,0.0,,,,,0.02463209256529808
all-mpnet-base-v2,none,Spectral,14.0,"{'n_clusters': 14, 'affinity': 'nearest_neighbors'}",-0.03959065303206444,1.622352394961645,63.75217056274414,14.0,0.0,0.0,,,,,-0.03959065303206444
all-mpnet-base-v2,none,GMM,14.0,{'n_components': 14},0.038487933576107025,3.6181675254554313,353.0939636230469,14.0,0.0,0.0,,,,,0.038487933576107025
all-mpnet-base-v2,none,KMeans,16.0,{'n_clusters': 16},0.04086371511220932,3.499303029679715,321.77587890625,16.0,0.0,0.0,,,,,0.04086371511220932
all-mpnet-base-v2,none,Agglomerative,16.0,{'n_clusters': 16},0.025457698851823807,3.8294042031939326,265.6175537109375,16.0,0.0,0.0,,,,,0.025457698851823807
all-mpnet-base-v2,none,Spectral,16.0,"{'n_clusters': 16, 'affinity': 'nearest_neighbors'}",-0.036981001496315,1.7014281811675838,72.57913970947266,16.0,0.0,0.0,,,,,-0.036981001496315
all-mpnet-base-v2,none,GMM,16.0,{'n_components': 16},0.04073686525225639,3.5030664680815446,321.4732666015625,16.0,0.0,0.0,,,,,0.04073686525225639
all-mpnet-base-v2,none,KMeans,18.0,{'n_clusters': 18},0.04034578427672386,3.509746463195681,304.4252624511719,18.0,0.0,0.0,,,,,0.04034578427672386
all-mpnet-base-v2,none,Agglomerative,18.0,{'n_clusters': 18},0.021401284262537956,4.120984710122812,248.4165802001953,18.0,0.0,0.0,,,,,0.021401284262537956
all-mpnet-base-v2,none,Spectral,18.0,"{'n_clusters': 18, 'affinity': 'nearest_neighbors'}",-0.04821447283029556,1.7703698008496564,68.7072982788086,18.0,0.0,0.0,,,,,-0.04821447283029556
all-mpnet-base-v2,none,GMM,18.0,{'n_components': 18},0.04026491194963455,3.5105926828509584,304.3210144042969,18.0,0.0,0.0,,,,,0.04026491194963455
all-mpnet-base-v2,none,KMeans,20.0,{'n_clusters': 20},0.043201979249715805,3.4499564245970213,289.22418212890625,20.0,0.0,0.0,,,,,0.043201979249715805
all-mpnet-base-v2,none,Agglomerative,20.0,{'n_clusters': 20},0.02443315088748932,3.9605683394891456,234.35708618164062,20.0,0.0,0.0,,,,,0.02443315088748932
all-mpnet-base-v2,none,Spectral,20.0,"{'n_clusters': 20, 'affinity': 'nearest_neighbors'}",-0.039692189544439316,1.8643045114613912,85.47042846679688,20.0,0.0,0.0,,,,,-0.039692189544439316
all-mpnet-base-v2,none,GMM,20.0,{'n_components': 20},0.04326842725276947,3.45253954759958,289.16253662109375,20.0,0.0,0.0,,,,,0.04326842725276947
all-mpnet-base-v2,none,DBSCAN,,"{'eps': 0.3, 'min_samples': 5}",-0.10100938379764557,1.107312048703957,18.789003372192383,121.0,18222.0,0.9111,0.6923329830169678,0.5509020957915349,357.6115417480469,1778.0,0.6923329830169678
all-mpnet-base-v2,none,DBSCAN,,"{'eps': 0.3, 'min_samples': 10}",-0.09250667691230774,1.129355718180185,35.690185546875,44.0,18744.0,0.9372,0.6921519041061401,0.5963600203631981,690.43115234375,1256.0,0.6921519041061401
all-mpnet-base-v2,none,DBSCAN,,"{'eps': 0.3, 'min_samples': 20}",-0.049798280000686646,1.0973926294654772,65.83467864990234,17.0,19107.0,0.95535,0.73148113489151,0.5502961242314893,1375.397216796875,893.0,0.73148113489151
all-mpnet-base-v2,none,DBSCAN,,"{'eps': 0.5, 'min_samples': 5}",-0.10385562479496002,1.5576725848532362,15.20625114440918,302.0,15206.0,0.7603,0.362126886844635,1.1244529983284646,48.85985565185547,4794.0,0.362126886844635
all-mpnet-base-v2,none,DBSCAN,,"{'eps': 0.5, 'min_samples': 10}",-0.1217133030295372,1.5846203527417524,30.072092056274414,95.0,16766.0,0.8383,0.37880849838256836,1.062900168039522,92.45433044433594,3234.0,0.37880849838256836
all-mpnet-base-v2,none,DBSCAN,,"{'eps': 0.5, 'min_samples': 20}",-0.1213756576180458,1.5882349176275026,65.18547058105469,27.0,17879.0,0.89395,0.40297555923461914,0.95734727651765,182.93505859375,2121.0,0.40297555923461914
all-mpnet-base-v2,none,DBSCAN,,"{'eps': 0.8, 'min_samples': 5}",0.05869362875819206,1.8512726050408423,26.946739196777344,15.0,1185.0,0.05925,0.06932759284973145,1.029823159990334,20.24978256225586,18815.0,0.06932759284973145
all-mpnet-base-v2,none,DBSCAN,,"{'eps': 0.8, 'min_samples': 10}",0.0961318090558052,3.1202532919429387,75.99970245361328,4.0,1371.0,0.06855,0.17409570515155792,0.973786724404035,50.416099548339844,18629.0,0.17409570515155792
all-mpnet-base-v2,none,DBSCAN,,"{'eps': 0.8, 'min_samples': 20}",0.0844607800245285,3.6839095523425183,97.24491882324219,3.0,1526.0,0.0763,0.11093185096979141,1.1570399872443602,58.042808532714844,18474.0,0.11093185096979141
all-mpnet-base-v2,none,DBSCAN,,"{'eps': 1.0, 'min_samples': 5}",0.20351435244083405,2.9641191754616023,28.382728576660156,1.0,50.0,0.0025,,,,19950.0,
all-mpnet-base-v2,none,DBSCAN,,"{'eps': 1.0, 'min_samples': 10}",0.20036140084266663,3.037226706788622,31.363384246826172,1.0,58.0,0.0029,,,,19942.0,
all-mpnet-base-v2,none,DBSCAN,,"{'eps': 1.0, 'min_samples': 20}",0.20001569390296936,2.989338684723087,40.453575134277344,1.0,73.0,0.00365,,,,19927.0,
all-mpnet-base-v2,none,HDBSCAN,,{'min_cluster_size': 5},-0.09637930989265442,1.5414263725296093,13.705050468444824,375.0,15213.0,0.76065,0.42571568489074707,1.130572572195238,57.9195556640625,4787.0,0.42571568489074707
all-mpnet-base-v2,none,HDBSCAN,,{'min_cluster_size': 10},-0.11510580778121948,1.5449089353075673,30.227651596069336,108.0,16712.0,0.8356,0.41886085271835327,1.0671778954847668,113.13221740722656,3288.0,0.41886085271835327
all-mpnet-base-v2,none,HDBSCAN,,{'min_cluster_size': 20},-0.11856085062026978,1.5072208056444156,48.359901428222656,45.0,17800.0,0.89,0.46615511178970337,1.0001308755409455,194.89320373535156,2200.0,0.46615511178970337
all-mpnet-base-v2,none,HDBSCAN,,{'min_cluster_size': 30},-0.10884974151849747,1.6360685329235083,81.380859375,21.0,18189.0,0.90945,0.4744175374507904,1.0732233169574994,290.89617919921875,1811.0,0.4744175374507904
all-mpnet-base-v2,none,HDBSCAN,,{'min_cluster_size': 50},-0.09032734483480453,1.8297927310045699,139.58543395996094,10.0,18238.0,0.9119,0.437761515378952,1.0007438470046706,383.1581115722656,1762.0,0.437761515378952
all-mpnet-base-v2,pca,KMeans,4.0,{'n_clusters': 4},0.055108800530433655,3.2804196871630817,1137.1796875,4.0,0.0,0.0,,,,,0.055108800530433655
all-mpnet-base-v2,pca,Agglomerative,4.0,{'n_clusters': 4},0.043591517955064774,3.8414642026900285,938.7955932617188,4.0,0.0,0.0,,,,,0.043591517955064774
all-mpnet-base-v2,pca,Spectral,4.0,"{'n_clusters': 4, 'affinity': 'nearest_neighbors'}",0.1535104662179947,1.4837848125032689,80.78218078613281,4.0,0.0,0.0,,,,,0.1535104662179947
all-mpnet-base-v2,pca,GMM,4.0,{'n_components': 4},0.04164489731192589,3.794656653574814,946.0231323242188,4.0,0.0,0.0,,,,,0.04164489731192589
all-mpnet-base-v2,pca,KMeans,6.0,{'n_clusters': 6},0.06671486794948578,3.161870979268187,929.6018676757812,6.0,0.0,0.0,,,,,0.06671486794948578
all-mpnet-base-v2,pca,Agglomerative,6.0,{'n_clusters': 6},0.055455975234508514,3.3027674115170513,763.661376953125,6.0,0.0,0.0,,,,,0.055455975234508514
all-mpnet-base-v2,pca,Spectral,6.0,"{'n_clusters': 6, 'affinity': 'nearest_neighbors'}",0.12438716739416122,1.9926713876303956,55.662109375,6.0,0.0,0.0,,,,,0.12438716739416122
all-mpnet-base-v2,pca,GMM,6.0,{'n_components': 6},0.049866896122694016,3.4498620091350687,760.759033203125,6.0,0.0,0.0,,,,,0.049866896122694016
all-mpnet-base-v2,pca,KMeans,8.0,{'n_clusters': 8},0.060125745832920074,2.881520370905504,746.1712646484375,8.0,0.0,0.0,,,,,0.060125745832920074
all-mpnet-base-v2,pca,Agglomerative,8.0,{'n_clusters': 8},0.06307487934827805,2.8331950824554943,678.8749389648438,8.0,0.0,0.0,,,,,0.06307487934827805
all-mpnet-base-v2,pca,Spectral,8.0,"{'n_clusters': 8, 'affinity': 'nearest_neighbors'}",0.11726312339305878,1.8697504773872766,53.24999237060547,8.0,0.0,0.0,,,,,0.11726312339305878
all-mpnet-base-v2,pca,GMM,8.0,{'n_components': 8},0.04337605834007263,3.443193611761313,628.7969970703125,8.0,0.0,0.0,,,,,0.04337605834007263
all-mpnet-base-v2,pca,KMeans,10.0,{'n_clusters': 10},0.07295360416173935,2.8302150447474075,724.95556640625,10.0,0.0,0.0,,,,,0.07295360416173935
all-mpnet-base-v2,pca,Agglomerative,10.0,{'n_clusters': 10},0.0571000836789608,3.1230963302532606,611.1458129882812,10.0,0.0,0.0,,,,,0.0571000836789608
all-mpnet-base-v2,pca,Spectral,10.0,"{'n_clusters': 10, 'affinity': 'nearest_neighbors'}",0.013140295632183552,1.797757432569157,97.07429504394531,10.0,0.0,0.0,,,,,0.013140295632183552
all-mpnet-base-v2,pca,GMM,10.0,{'n_components': 10},0.04870203137397766,3.292653995099227,597.2042236328125,10.0,0.0,0.0,,,,,0.04870203137397766
all-mpnet-base-v2,pca,KMeans,12.0,{'n_clusters': 12},0.07202357798814774,2.790754462952689,682.4347534179688,12.0,0.0,0.0,,,,,0.07202357798814774
all-mpnet-base-v2,pca,Agglomerative,12.0,{'n_clusters': 12},0.051278796046972275,3.0631993761792757,555.7691040039062,12.0,0.0,0.0,,,,,0.051278796046972275
all-mpnet-base-v2,pca,Spectral,12.0,"{'n_clusters': 12, 'affinity': 'nearest_neighbors'}",0.010009060613811016,2.082660884751721,82.10272216796875,12.0,0.0,0.0,,,,,0.010009060613811016
all-mpnet-base-v2,pca,GMM,12.0,{'n_components': 12},0.05347234383225441,3.062099572212204,581.1156005859375,12.0,0.0,0.0,,,,,0.05347234383225441
all-mpnet-base-v2,pca,KMeans,14.0,{'n_clusters': 14},0.06479445844888687,2.8813707871486556,588.1442260742188,14.0,0.0,0.0,,,,,0.06479445844888687
all-mpnet-base-v2,pca,Agglomerative,14.0,{'n_clusters': 14},0.05167006328701973,2.989066650038665,515.5435791015625,14.0,0.0,0.0,,,,,0.05167006328701973
all-mpnet-base-v2,pca,Spectral,14.0,"{'n_clusters': 14, 'affinity': 'nearest_neighbors'}",-0.008136293850839138,1.66259051679283,72.43434143066406,14.0,0.0,0.0,,,,,-0.008136293850839138
all-mpnet-base-v2,pca,GMM,14.0,{'n_components': 14},0.04233177378773689,3.357669870785553,489.8777160644531,14.0,0.0,0.0,,,,,0.04233177378773689
all-mpnet-base-v2,pca,KMeans,16.0,{'n_clusters': 16},0.06894932687282562,2.897458707573862,574.506103515625,16.0,0.0,0.0,,,,,0.06894932687282562
all-mpnet-base-v2,pca,Agglomerative,16.0,{'n_clusters': 16},0.049782074987888336,3.199800174784907,478.508544921875,16.0,0.0,0.0,,,,,0.049782074987888336
all-mpnet-base-v2,pca,Spectral,16.0,"{'n_clusters': 16, 'affinity': 'nearest_neighbors'}",-0.012018986977636814,1.5793493489936852,106.4937515258789,16.0,0.0,0.0,,,,,-0.012018986977636814
all-mpnet-base-v2,pca,GMM,16.0,{'n_components': 16},0.04775870218873024,3.3904861880330754,487.26708984375,16.0,0.0,0.0,,,,,0.04775870218873024
all-mpnet-base-v2,pca,KMeans,18.0,{'n_clusters': 18},0.07245754450559616,2.780386373220055,527.2728881835938,18.0,0.0,0.0,,,,,0.07245754450559616
all-mpnet-base-v2,pca,Agglomerative,18.0,{'n_clusters': 18},0.05295698344707489,3.266520911636044,447.080322265625,18.0,0.0,0.0,,,,,0.05295698344707489
all-mpnet-base-v2,pca,Spectral,18.0,"{'n_clusters': 18, 'affinity': 'nearest_neighbors'}",-0.00995333306491375,1.8511711301239886,118.50138854980469,18.0,0.0,0.0,,,,,-0.00995333306491375
all-mpnet-base-v2,pca,GMM,18.0,{'n_components': 18},0.047337885946035385,3.2980176449035734,443.2662658691406,18.0,0.0,0.0,,,,,0.047337885946035385
all-mpnet-base-v2,pca,KMeans,20.0,{'n_clusters': 20},0.07177846133708954,2.8273880231643984,498.8479309082031,20.0,0.0,0.0,,,,,0.07177846133708954
all-mpnet-base-v2,pca,Agglomerative,20.0,{'n_clusters': 20},0.05734918639063835,3.0597061293255177,421.672119140625,20.0,0.0,0.0,,,,,0.05734918639063835
all-mpnet-base-v2,pca,Spectral,20.0,"{'n_clusters': 20, 'affinity': 'nearest_neighbors'}",-0.0114958630874753,1.659430232553169,111.28076934814453,20.0,0.0,0.0,,,,,-0.0114958630874753
all-mpnet-base-v2,pca,GMM,20.0,{'n_components': 20},0.05174892023205757,3.1955232566624594,428.2620544433594,20.0,0.0,0.0,,,,,0.05174892023205757
all-mpnet-base-v2,pca,DBSCAN,,"{'eps': 0.3, 'min_samples': 5}",-0.1771298050880432,1.2376512437266258,21.646207809448242,240.0,16361.0,0.81805,0.45837587118148804,0.8060898930084384,110.85308837890625,3639.0,0.45837587118148804
all-mpnet-base-v2,pca,DBSCAN,,"{'eps': 0.3, 'min_samples': 10}",-0.167509987950325,1.2225513257108105,48.1622428894043,70.0,17604.0,0.8802,0.496718168258667,0.7670872411656031,227.95159912109375,2396.0,0.496718168258667
all-mpnet-base-v2,pca,DBSCAN,,"{'eps': 0.3, 'min_samples': 20}",-0.13557247817516327,1.1962086931276081,100.53045654296875,24.0,18299.0,0.91495,0.5043758153915405,0.7177518959204603,434.40655517578125,1701.0,0.5043758153915405
all-mpnet-base-v2,pca,DBSCAN,,"{'eps': 0.5, 'min_samples': 5}",-0.03583400696516037,1.5664791830945093,28.23486328125,28.0,1945.0,0.09725,-0.02442055009305477,1.0471124959653082,23.895893096923828,18055.0,-0.02442055009305477
all-mpnet-base-v2,pca,DBSCAN,,"{'eps': 0.5, 'min_samples': 10}",0.03821451589465141,2.40634772317815,90.41920471191406,7.0,2406.0,0.1203,0.11332228034734726,1.0180782949761462,70.92403411865234,17594.0,0.11332228034734726
all-mpnet-base-v2,pca,DBSCAN,,"{'eps': 0.5, 'min_samples': 20}",0.049118999391794205,3.6528985799119758,192.58287048339844,3.0,3155.0,0.15775,0.21733950078487396,0.992850121152785,155.4149627685547,16845.0,0.21733950078487396
all-mpnet-base-v2,pca,DBSCAN,,"{'eps': 0.8, 'min_samples': 5}",,,,1.0,0.0,0.0,,,,20000.0,
all-mpnet-base-v2,pca,DBSCAN,,"{'eps': 0.8, 'min_samples': 10}",,,,1.0,0.0,0.0,,,,20000.0,
all-mpnet-base-v2,pca,DBSCAN,,"{'eps': 0.8, 'min_samples': 20}",,,,1.0,0.0,0.0,,,,20000.0,
all-mpnet-base-v2,pca,DBSCAN,,"{'eps': 1.0, 'min_samples': 5}",,,,1.0,0.0,0.0,,,,20000.0,
all-mpnet-base-v2,pca,DBSCAN,,"{'eps': 1.0, 'min_samples': 10}",,,,1.0,0.0,0.0,,,,20000.0,
all-mpnet-base-v2,pca,DBSCAN,,"{'eps': 1.0, 'min_samples': 20}",,,,1.0,0.0,0.0,,,,20000.0,
all-mpnet-base-v2,pca,HDBSCAN,,{'min_cluster_size': 5},-0.15221476554870605,1.3455447501273394,17.880624771118164,367.0,15293.0,0.76465,0.43345630168914795,1.026262434918034,92.89198303222656,4707.0,0.43345630168914795
all-mpnet-base-v2,pca,HDBSCAN,,{'min_cluster_size': 10},-0.15107597410678864,1.3340615872124353,41.50484848022461,110.0,16661.0,0.83305,0.43408724665641785,1.0193633451257818,179.41961669921875,3339.0,0.43408724665641785
all-mpnet-base-v2,pca,HDBSCAN,,{'min_cluster_size': 20},-0.14232785999774933,1.3096210012921323,72.45646667480469,46.0,17585.0,0.87925,0.48497074842453003,0.9242973726513991,298.739990234375,2415.0,0.48497074842453003
all-mpnet-base-v2,pca,HDBSCAN,,{'min_cluster_size': 30},-0.11644916981458664,1.4246999163302945,118.88081359863281,23.0,17806.0,0.8903,0.4609476327896118,1.0267779044173313,363.6947937011719,2194.0,0.4609476327896118
all-mpnet-base-v2,pca,HDBSCAN,,{'min_cluster_size': 50},-0.07911684364080429,1.5497784672321195,207.95936584472656,13.0,17517.0,0.87585,0.4501502215862274,0.9114483640076396,543.276611328125,2483.0,0.4501502215862274
